SensorName,AQI,AQI_Range,time_stamp,year,date,time,id
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,145.6,Unhealthy for Sensitive Groups,2025-07-27T01:10:00Z,2025,2025-07-27,01:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,145.6,Unhealthy for Sensitive Groups,2025-07-27T01:20:00Z,2025,2025-07-27,01:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,148.5,Unhealthy for Sensitive Groups,2025-07-27T01:30:00Z,2025,2025-07-27,01:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,148.3,Unhealthy for Sensitive Groups,2025-07-27T01:40:00Z,2025,2025-07-27,01:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,151.5,Unhealthy,2025-07-27T01:50:00Z,2025,2025-07-27,01:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,151.6,Unhealthy,2025-07-27T02:00:00Z,2025,2025-07-27,02:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,152.4,Unhealthy,2025-07-27T02:10:00Z,2025,2025-07-27,02:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,151.0,Unhealthy,2025-07-27T02:20:00Z,2025,2025-07-27,02:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,148.3,Unhealthy for Sensitive Groups,2025-07-27T02:30:00Z,2025,2025-07-27,02:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,151.2,Unhealthy,2025-07-27T02:40:00Z,2025,2025-07-27,02:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,151.4,Unhealthy,2025-07-27T02:50:00Z,2025,2025-07-27,02:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,151.8,Unhealthy,2025-07-27T03:00:00Z,2025,2025-07-27,03:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,151.2,Unhealthy,2025-07-27T03:10:00Z,2025,2025-07-27,03:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,149.5,Unhealthy for Sensitive Groups,2025-07-27T03:20:00Z,2025,2025-07-27,03:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,145.8,Unhealthy for Sensitive Groups,2025-07-27T03:30:00Z,2025,2025-07-27,03:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,151.1,Unhealthy,2025-07-27T03:40:00Z,2025,2025-07-27,03:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,141.9,Unhealthy for Sensitive Groups,2025-07-27T03:50:00Z,2025,2025-07-27,03:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,139.7,Unhealthy for Sensitive Groups,2025-07-27T04:00:00Z,2025,2025-07-27,04:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,138.4,Unhealthy for Sensitive Groups,2025-07-27T04:10:00Z,2025,2025-07-27,04:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,138.4,Unhealthy for Sensitive Groups,2025-07-27T04:20:00Z,2025,2025-07-27,04:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,137.9,Unhealthy for Sensitive Groups,2025-07-27T04:30:00Z,2025,2025-07-27,04:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,133.5,Unhealthy for Sensitive Groups,2025-07-27T04:40:00Z,2025,2025-07-27,04:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,133.3,Unhealthy for Sensitive Groups,2025-07-27T04:50:00Z,2025,2025-07-27,04:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,131.8,Unhealthy for Sensitive Groups,2025-07-27T05:00:00Z,2025,2025-07-27,05:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,129.1,Unhealthy for Sensitive Groups,2025-07-27T05:10:00Z,2025,2025-07-27,05:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,129.1,Unhealthy for Sensitive Groups,2025-07-27T05:20:00Z,2025,2025-07-27,05:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,132.3,Unhealthy for Sensitive Groups,2025-07-27T05:30:00Z,2025,2025-07-27,05:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,129.6,Unhealthy for Sensitive Groups,2025-07-27T05:40:00Z,2025,2025-07-27,05:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,127.6,Unhealthy for Sensitive Groups,2025-07-27T05:50:00Z,2025,2025-07-27,05:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,129.6,Unhealthy for Sensitive Groups,2025-07-27T06:00:00Z,2025,2025-07-27,06:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,127.6,Unhealthy for Sensitive Groups,2025-07-27T06:10:00Z,2025,2025-07-27,06:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,123.2,Unhealthy for Sensitive Groups,2025-07-27T06:20:00Z,2025,2025-07-27,06:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,121.9,Unhealthy for Sensitive Groups,2025-07-27T06:30:00Z,2025,2025-07-27,06:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,119.7,Unhealthy for Sensitive Groups,2025-07-27T06:40:00Z,2025,2025-07-27,06:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,118.0,Unhealthy for Sensitive Groups,2025-07-27T06:50:00Z,2025,2025-07-27,06:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,118.2,Unhealthy for Sensitive Groups,2025-07-27T07:00:00Z,2025,2025-07-27,07:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,118.0,Unhealthy for Sensitive Groups,2025-07-27T07:10:00Z,2025,2025-07-27,07:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,117.0,Unhealthy for Sensitive Groups,2025-07-27T07:20:00Z,2025,2025-07-27,07:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,118.2,Unhealthy for Sensitive Groups,2025-07-27T07:30:00Z,2025,2025-07-27,07:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,115.8,Unhealthy for Sensitive Groups,2025-07-27T07:40:00Z,2025,2025-07-27,07:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,115.0,Unhealthy for Sensitive Groups,2025-07-27T07:50:00Z,2025,2025-07-27,07:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,115.3,Unhealthy for Sensitive Groups,2025-07-27T08:00:00Z,2025,2025-07-27,08:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,114.5,Unhealthy for Sensitive Groups,2025-07-27T08:10:00Z,2025,2025-07-27,08:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,115.8,Unhealthy for Sensitive Groups,2025-07-27T08:20:00Z,2025,2025-07-27,08:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,116.8,Unhealthy for Sensitive Groups,2025-07-27T08:30:00Z,2025,2025-07-27,08:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,120.2,Unhealthy for Sensitive Groups,2025-07-27T08:40:00Z,2025,2025-07-27,08:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,118.7,Unhealthy for Sensitive Groups,2025-07-27T08:50:00Z,2025,2025-07-27,08:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,118.5,Unhealthy for Sensitive Groups,2025-07-27T09:00:00Z,2025,2025-07-27,09:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,118.7,Unhealthy for Sensitive Groups,2025-07-27T09:10:00Z,2025,2025-07-27,09:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,117.3,Unhealthy for Sensitive Groups,2025-07-27T09:20:00Z,2025,2025-07-27,09:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,118.7,Unhealthy for Sensitive Groups,2025-07-27T09:30:00Z,2025,2025-07-27,09:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,117.7,Unhealthy for Sensitive Groups,2025-07-27T09:40:00Z,2025,2025-07-27,09:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,118.2,Unhealthy for Sensitive Groups,2025-07-27T09:50:00Z,2025,2025-07-27,09:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,117.5,Unhealthy for Sensitive Groups,2025-07-27T10:00:00Z,2025,2025-07-27,10:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,117.5,Unhealthy for Sensitive Groups,2025-07-27T10:10:00Z,2025,2025-07-27,10:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,114.8,Unhealthy for Sensitive Groups,2025-07-27T10:20:00Z,2025,2025-07-27,10:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,113.8,Unhealthy for Sensitive Groups,2025-07-27T10:30:00Z,2025,2025-07-27,10:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,115.3,Unhealthy for Sensitive Groups,2025-07-27T10:40:00Z,2025,2025-07-27,10:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,111.8,Unhealthy for Sensitive Groups,2025-07-27T10:50:00Z,2025,2025-07-27,10:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,110.4,Unhealthy for Sensitive Groups,2025-07-27T11:00:00Z,2025,2025-07-27,11:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,108.9,Unhealthy for Sensitive Groups,2025-07-27T11:10:00Z,2025,2025-07-27,11:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,108.9,Unhealthy for Sensitive Groups,2025-07-27T11:20:00Z,2025,2025-07-27,11:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,107.2,Unhealthy for Sensitive Groups,2025-07-27T11:30:00Z,2025,2025-07-27,11:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,106.4,Unhealthy for Sensitive Groups,2025-07-27T11:40:00Z,2025,2025-07-27,11:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,107.2,Unhealthy for Sensitive Groups,2025-07-27T11:50:00Z,2025,2025-07-27,11:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,106.4,Unhealthy for Sensitive Groups,2025-07-27T12:00:00Z,2025,2025-07-27,12:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,108.1,Unhealthy for Sensitive Groups,2025-07-27T12:10:00Z,2025,2025-07-27,12:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,107.2,Unhealthy for Sensitive Groups,2025-07-27T12:20:00Z,2025,2025-07-27,12:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,108.6,Unhealthy for Sensitive Groups,2025-07-27T12:30:00Z,2025,2025-07-27,12:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,107.6,Unhealthy for Sensitive Groups,2025-07-27T12:40:00Z,2025,2025-07-27,12:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,106.7,Unhealthy for Sensitive Groups,2025-07-27T12:50:00Z,2025,2025-07-27,12:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,106.7,Unhealthy for Sensitive Groups,2025-07-27T13:00:00Z,2025,2025-07-27,13:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,107.6,Unhealthy for Sensitive Groups,2025-07-27T13:10:00Z,2025,2025-07-27,13:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,107.9,Unhealthy for Sensitive Groups,2025-07-27T13:20:00Z,2025,2025-07-27,13:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,108.1,Unhealthy for Sensitive Groups,2025-07-27T13:30:00Z,2025,2025-07-27,13:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,107.9,Unhealthy for Sensitive Groups,2025-07-27T13:40:00Z,2025,2025-07-27,13:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,107.9,Unhealthy for Sensitive Groups,2025-07-27T13:50:00Z,2025,2025-07-27,13:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,108.4,Unhealthy for Sensitive Groups,2025-07-27T14:00:00Z,2025,2025-07-27,14:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,111.1,Unhealthy for Sensitive Groups,2025-07-27T14:10:00Z,2025,2025-07-27,14:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,109.9,Unhealthy for Sensitive Groups,2025-07-27T14:20:00Z,2025,2025-07-27,14:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,110.8,Unhealthy for Sensitive Groups,2025-07-27T14:30:00Z,2025,2025-07-27,14:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,112.3,Unhealthy for Sensitive Groups,2025-07-27T14:40:00Z,2025,2025-07-27,14:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,113.6,Unhealthy for Sensitive Groups,2025-07-27T14:50:00Z,2025,2025-07-27,14:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,113.3,Unhealthy for Sensitive Groups,2025-07-27T15:00:00Z,2025,2025-07-27,15:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,118.0,Unhealthy for Sensitive Groups,2025-07-27T15:10:00Z,2025,2025-07-27,15:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,117.0,Unhealthy for Sensitive Groups,2025-07-27T15:20:00Z,2025,2025-07-27,15:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,119.2,Unhealthy for Sensitive Groups,2025-07-27T15:30:00Z,2025,2025-07-27,15:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,120.5,Unhealthy for Sensitive Groups,2025-07-27T15:40:00Z,2025,2025-07-27,15:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,122.4,Unhealthy for Sensitive Groups,2025-07-27T15:50:00Z,2025,2025-07-27,15:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,122.4,Unhealthy for Sensitive Groups,2025-07-27T16:00:00Z,2025,2025-07-27,16:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,121.2,Unhealthy for Sensitive Groups,2025-07-27T16:10:00Z,2025,2025-07-27,16:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,119.2,Unhealthy for Sensitive Groups,2025-07-27T16:20:00Z,2025,2025-07-27,16:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,117.5,Unhealthy for Sensitive Groups,2025-07-27T16:30:00Z,2025,2025-07-27,16:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,116.3,Unhealthy for Sensitive Groups,2025-07-27T16:40:00Z,2025,2025-07-27,16:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,118.7,Unhealthy for Sensitive Groups,2025-07-27T16:50:00Z,2025,2025-07-27,16:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,116.5,Unhealthy for Sensitive Groups,2025-07-27T17:00:00Z,2025,2025-07-27,17:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,117.7,Unhealthy for Sensitive Groups,2025-07-27T17:10:00Z,2025,2025-07-27,17:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,120.0,Unhealthy for Sensitive Groups,2025-07-27T17:20:00Z,2025,2025-07-27,17:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,117.7,Unhealthy for Sensitive Groups,2025-07-27T17:30:00Z,2025,2025-07-27,17:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,115.8,Unhealthy for Sensitive Groups,2025-07-27T17:40:00Z,2025,2025-07-27,17:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,114.3,Unhealthy for Sensitive Groups,2025-07-27T17:50:00Z,2025,2025-07-27,17:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,113.1,Unhealthy for Sensitive Groups,2025-07-27T18:00:00Z,2025,2025-07-27,18:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,110.4,Unhealthy for Sensitive Groups,2025-07-27T18:10:00Z,2025,2025-07-27,18:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,109.6,Unhealthy for Sensitive Groups,2025-07-27T18:20:00Z,2025,2025-07-27,18:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,109.6,Unhealthy for Sensitive Groups,2025-07-27T18:30:00Z,2025,2025-07-27,18:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,109.9,Unhealthy for Sensitive Groups,2025-07-27T18:40:00Z,2025,2025-07-27,18:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,107.2,Unhealthy for Sensitive Groups,2025-07-27T18:50:00Z,2025,2025-07-27,18:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,104.2,Unhealthy for Sensitive Groups,2025-07-27T19:00:00Z,2025,2025-07-27,19:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,104.9,Unhealthy for Sensitive Groups,2025-07-27T19:10:00Z,2025,2025-07-27,19:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,106.2,Unhealthy for Sensitive Groups,2025-07-27T19:20:00Z,2025,2025-07-27,19:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,108.9,Unhealthy for Sensitive Groups,2025-07-27T19:30:00Z,2025,2025-07-27,19:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,111.8,Unhealthy for Sensitive Groups,2025-07-27T19:40:00Z,2025,2025-07-27,19:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,111.6,Unhealthy for Sensitive Groups,2025-07-27T19:50:00Z,2025,2025-07-27,19:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,108.4,Unhealthy for Sensitive Groups,2025-07-27T20:00:00Z,2025,2025-07-27,20:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,108.1,Unhealthy for Sensitive Groups,2025-07-27T20:10:00Z,2025,2025-07-27,20:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,107.6,Unhealthy for Sensitive Groups,2025-07-27T20:20:00Z,2025,2025-07-27,20:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,108.4,Unhealthy for Sensitive Groups,2025-07-27T20:30:00Z,2025,2025-07-27,20:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,106.9,Unhealthy for Sensitive Groups,2025-07-27T20:40:00Z,2025,2025-07-27,20:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,108.9,Unhealthy for Sensitive Groups,2025-07-27T20:50:00Z,2025,2025-07-27,20:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,107.2,Unhealthy for Sensitive Groups,2025-07-27T21:00:00Z,2025,2025-07-27,21:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,104.9,Unhealthy for Sensitive Groups,2025-07-27T21:10:00Z,2025,2025-07-27,21:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,104.2,Unhealthy for Sensitive Groups,2025-07-27T21:20:00Z,2025,2025-07-27,21:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,106.7,Unhealthy for Sensitive Groups,2025-07-27T21:30:00Z,2025,2025-07-27,21:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,103.2,Unhealthy for Sensitive Groups,2025-07-27T21:40:00Z,2025,2025-07-27,21:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,101.0,Unhealthy for Sensitive Groups,2025-07-31T09:20:00Z,2025,2025-07-31,09:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,104.7,Unhealthy for Sensitive Groups,2025-07-31T09:30:00Z,2025,2025-07-31,09:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,105.7,Unhealthy for Sensitive Groups,2025-07-31T09:40:00Z,2025,2025-07-31,09:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,109.1,Unhealthy for Sensitive Groups,2025-07-31T09:50:00Z,2025,2025-07-31,09:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,107.4,Unhealthy for Sensitive Groups,2025-07-31T10:00:00Z,2025,2025-07-31,10:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,110.1,Unhealthy for Sensitive Groups,2025-07-31T10:10:00Z,2025,2025-07-31,10:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,112.1,Unhealthy for Sensitive Groups,2025-07-31T10:20:00Z,2025,2025-07-31,10:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,109.4,Unhealthy for Sensitive Groups,2025-07-31T10:30:00Z,2025,2025-07-31,10:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,107.9,Unhealthy for Sensitive Groups,2025-07-31T10:40:00Z,2025,2025-07-31,10:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,107.9,Unhealthy for Sensitive Groups,2025-07-31T10:50:00Z,2025,2025-07-31,10:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,107.4,Unhealthy for Sensitive Groups,2025-07-31T11:00:00Z,2025,2025-07-31,11:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,108.9,Unhealthy for Sensitive Groups,2025-07-31T11:10:00Z,2025,2025-07-31,11:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,108.1,Unhealthy for Sensitive Groups,2025-07-31T11:20:00Z,2025,2025-07-31,11:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,106.2,Unhealthy for Sensitive Groups,2025-07-31T11:30:00Z,2025,2025-07-31,11:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,104.9,Unhealthy for Sensitive Groups,2025-07-31T11:40:00Z,2025,2025-07-31,11:40:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,102.2,Unhealthy for Sensitive Groups,2025-07-31T11:50:00Z,2025,2025-07-31,11:50:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,101.2,Unhealthy for Sensitive Groups,2025-07-31T12:00:00Z,2025,2025-07-31,12:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,103.7,Unhealthy for Sensitive Groups,2025-08-04T15:00:00Z,2025,2025-08-04,15:00:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,104.7,Unhealthy for Sensitive Groups,2025-08-04T15:10:00Z,2025,2025-08-04,15:10:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,101.5,Unhealthy for Sensitive Groups,2025-08-04T15:20:00Z,2025,2025-08-04,15:20:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,107.2,Unhealthy for Sensitive Groups,2025-08-04T15:30:00Z,2025,2025-08-04,15:30:00,220771
Clean Air Coalition of Greater Ravena- Coeymans/ Capital Region Air Justice Lab # 13,108.4,Unhealthy for Sensitive Groups,2025-08-04T15:40:00Z,2025,2025-08-04,15:40:00,220771
